"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"1476","1206",1714399514613,"8","4","practice","1","2",12,33,"there are two buffaloes on the edge of a river observing an \object\ in the water, one says it is a crocodile and the other says it is a log. The one o says it's a crocodile starts touching it with a stick to prove it's a crocodile and the other continues to think its a log. The one who says it's a crocodile ends up jumping on top of that object to prove that it is a crocodile.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""there are two buffaloes on the edge of a river observing an \""object\"" in the water, one says it is a crocodile and the other says it is a log. The one o says it's a crocodile starts touching it with a stick to prove it's a crocodile and the other continues to think its a log. The one who says it's a crocodile ends up jumping on top of that object to prove that it is a crocodile."", ""importance"": ""4"", ""time"": 411255, ""tag"": ""prac_segB_desc""}","description"
"1484","1208",1701964384217,"8","2","practice","1","2",12,33,"The two bison are still debating if the object is infact a crocodile or a log. One of the bison pokes it with a stick and also throws a rock at the object. The bison still debate what the object is. One of the bison splashes water at the object to gain interaction. Still believing that the object is in fact a log. One of the bison hops onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bison are still debating if the object is infact a crocodile or a log. One of the bison pokes it with a stick and also throws a rock at the object. The bison still debate what the object is. One of the bison splashes water at the object to gain interaction. Still believing that the object is in fact a log. One of the bison hops onto the object."", ""importance"": ""5"", ""time"": 140842, ""tag"": ""prac_segB_desc""}","description"
"1493","1210",1712672338340,"8","3","practice","1","2",12,33,"The cow on the left thinks its a crocodile and the one on the right thinks its a log. So cow on the left throws a few stones at the floating item and then uses a stick to prod. Just before you woke up, the cow jumped onto the floating croc/log",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow on the left thinks its a crocodile and the one on the right thinks its a log. So cow on the left throws a few stones at the floating item and then uses a stick to prod. Just before you woke up, the cow jumped onto the floating croc/log"", ""importance"": ""6"", ""time"": 80863, ""tag"": ""prac_segB_desc""}","description"
"1501","1211",1701964312560,"8","5","practice","1","2",12,33,"two animals were having an argument with what was in the water. one animal thought it was a log and the other animal thought it was a crocodile in the water ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two animals were having an argument with what was in the water. one animal thought it was a log and the other animal thought it was a crocodile in the water "", ""importance"": ""3"", ""time"": 120588, ""tag"": ""prac_segB_desc""}","description"
"1509","1212",1701964139664,"8","5","practice","1","2",12,33,"The yaks can't figure out what is in the lake. One thinks its a log and jumps on it.",6,6,"test_seg10_desc","/static/video/B/filmfest_clip2_B_9.mp4","{""content"": ""The yaks can't figure out what is in the lake. One thinks its a log and jumps on it."", ""counterbalance"": 5, ""descstop"": 1, ""importance"": ""6"", ""offset"": ""33"", ""phase"": ""description"", ""tag"": ""prac_segB_desc"", ""time"": 23914, ""vidpair"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4""}","description"
"1510","1212",1701964420241,"17","5","practice","1","2",12,33,"One of the yaks thinks it is a crocodile but jumps on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the yaks thinks it is a crocodile but jumps on it."", ""importance"": ""6"", ""time"": 16168, ""tag"": ""prac_segB_desc""}","description"
"1518","1213",1712771047072,"8","0","practice","1","2",12,33,"two bulls are trying to figure out if it is a log or a crocodile beneath the surface of the water.  They prod it with a stick and splash water on it to try and find out",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two bulls are trying to figure out if it is a log or a crocodile beneath the surface of the water.  They prod it with a stick and splash water on it to try and find out"", ""importance"": ""5"", ""time"": 43626, ""tag"": ""prac_segB_desc""}","description"
"1527","1214",1713286415774,"8","6","practice","1","2",12,33,"The two animals were at the river bank trying to work out if the item floating in the water was a log or a crocodile. They tested it out by throwing stones at it and prodding it. One of the animals felt it was a log and the other thought it was a crocodile. In the end one of the animals jumped on to the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals were at the river bank trying to work out if the item floating in the water was a log or a crocodile. They tested it out by throwing stones at it and prodding it. One of the animals felt it was a log and the other thought it was a crocodile. In the end one of the animals jumped on to the object. "", ""importance"": ""5"", ""time"": 132539, ""tag"": ""prac_segB_desc""}","description"
"1535","1218",1698251957165,"14","6","practice","1","2",12,33,"The left cow throw a rock at the thing in the water trying to prove that is a crocodile and it is not a log. But it was non moved and the right cow continue to say that is a log. The left caw then took a stick and push that thing but continue not to move. The right cow said it is a log again. The left cow toss water over that thing but still did not move. The right cow continue to think it is a log. The left cow jump on that thing in the final attemt to convince the right cow that it is a crocodile and not a log.",5,5,"test_seg12_desc","/static/video/B/filmfest_clip2_B_11.mp4","{""content"": ""The left cow throw a rock at the thing in the water trying to prove that is a crocodile and it is not a log. But it was non moved and the right cow continue to say that is a log. The left caw then took a stick and push that thing but continue not to move. The right cow said it is a log again. The left cow toss water over that thing but still did not move. The right cow continue to think it is a log. The left cow jump on that thing in the final attemt to convince the right cow that it is a crocodile and not a log."", ""counterbalance"": 6, ""descstop"": 1, ""importance"": ""5"", ""offset"": ""33"", ""phase"": ""description"", ""tag"": ""prac_segB_desc"", ""time"": 707760, ""vidpair"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4""}","description"
"1540","1218",1698254828690,"42","6","practice","1","2",12,33,"The left cow says it is a crocodile and throughw a rock to prove it. But it won't move. So the right cow continue to say that it is a log. The left cow insists that it is a crocodile and takes a stick and try to move it. The right cow says again that is a log.\nThe left cow then throughs water and jumps on it trying to prove that it is a crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The left cow says it is a crocodile and throughw a rock to prove it. But it won't move. So the right cow continue to say that it is a log. The left cow insists that it is a crocodile and takes a stick and try to move it. The right cow says again that is a log.\nThe left cow then throughs water and jumps on it trying to prove that it is a crocodile."", ""importance"": ""6"", ""time"": 504211, ""tag"": ""prac_segB_desc""}","description"
"1548","1219",1712073624581,"8","8","practice","1","2",12,33,"The two buffalo were staring at an object in front them in the water. The two buffalo were debating if it was an alligator or a log. The buffalo that thought it might be an alligator first threw a stone at it, then poked it with a stick, then splashed it with water. Then the buffalo stood on top of it. The whole time the object didn't move.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo were staring at an object in front them in the water. The two buffalo were debating if it was an alligator or a log. The buffalo that thought it might be an alligator first threw a stone at it, then poked it with a stick, then splashed it with water. Then the buffalo stood on top of it. The whole time the object didn't move."", ""importance"": ""6"", ""time"": 145331, ""tag"": ""prac_segB_desc""}","description"
"1556","1220",1712769502387,"8","6","practice","1","2",12,33,"The two cows are debating on whether it is a crocodile or a log floating in the water.  One cow throws a rock at it but it doesn't move.  Then he pokes it with a stick but it doesn't move.  The cow then steps on and stands on the thing in the water.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows are debating on whether it is a crocodile or a log floating in the water.  One cow throws a rock at it but it doesn't move.  Then he pokes it with a stick but it doesn't move.  The cow then steps on and stands on the thing in the water."", ""importance"": ""4"", ""time"": 80496, ""tag"": ""prac_segB_desc""}","description"
"1564","1221",1712674641852,"8","6","practice","1","2",12,33,"The two animals argueing about whether it is a log or alligator. The one that thinks it is an alligator tries throwing a rock at it, then pokes it with a stick and finally jumps on top of it. But the other one still thinks it is a log. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals argueing about whether it is a log or alligator. The one that thinks it is an alligator tries throwing a rock at it, then pokes it with a stick and finally jumps on top of it. But the other one still thinks it is a log. "", ""importance"": ""7"", ""time"": 55839, ""tag"": ""prac_segB_desc""}","description"
